anomaly_type,warehouse_id,detection_date,observed_value,baseline_value,deviation,severity,description,flagged_at
operator_accuracy_drop,DHL-WH-NJ01,2022-03-15,50.0,100.0,50.0,HIGH,Operator 54 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.303081
operator_accuracy_drop,DHL-WH-NJ01,2022-09-28,50.0,100.0,50.0,HIGH,Operator 54 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.303124
operator_accuracy_drop,DHL-WH-NJ01,2023-01-22,0.0,100.0,100.0,HIGH,Operator 54 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.303162
operator_accuracy_drop,DHL-WH-NJ01,2023-03-13,50.0,100.0,50.0,HIGH,Operator 54 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.303200
operator_accuracy_drop,DHL-WH-TX03,2022-08-13,0.0,100.0,100.0,HIGH,Operator 54 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.304100
operator_accuracy_drop,DHL-WH-TX03,2022-10-11,0.0,100.0,100.0,HIGH,Operator 54 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.304141
operator_accuracy_drop,DHL-WH-TX03,2023-01-25,50.0,100.0,50.0,HIGH,Operator 54 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.304180
operator_accuracy_drop,DHL-WH-TX03,2023-02-02,0.0,98.3333,98.3333,HIGH,Operator 54 accuracy 0.00% is 98.3pp below their 30-day average (98.33%),2026-06-13T20:22:22.304218
operator_accuracy_drop,DHL-WH-TX03,2023-03-28,0.0,100.0,100.0,HIGH,Operator 54 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.304254
operator_accuracy_drop,DHL-WH-TX03,2023-05-17,50.0,100.0,50.0,HIGH,Operator 54 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.304290
operator_accuracy_drop,DHL-WH-IL02,2022-02-11,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.305185
operator_accuracy_drop,DHL-WH-IL02,2022-11-11,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.305226
operator_accuracy_drop,DHL-WH-IL02,2022-12-27,0.0,96.6667,96.6667,HIGH,Operator 55 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.305264
operator_accuracy_drop,DHL-WH-IL02,2022-12-27,0.0,93.3333,93.3333,HIGH,Operator 55 accuracy 0.00% is 93.3pp below their 30-day average (93.33%),2026-06-13T20:22:22.305302
operator_accuracy_drop,DHL-WH-IL02,2023-01-03,0.0,93.3333,93.3333,HIGH,Operator 55 accuracy 0.00% is 93.3pp below their 30-day average (93.33%),2026-06-13T20:22:22.305338
operator_accuracy_drop,DHL-WH-NJ01,2022-01-11,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.306236
operator_accuracy_drop,DHL-WH-NJ01,2022-06-04,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.306277
operator_accuracy_drop,DHL-WH-NJ01,2022-11-04,50.0,100.0,50.0,HIGH,Operator 55 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.306316
operator_accuracy_drop,DHL-WH-NJ01,2022-12-14,0.0,98.3333,98.3333,HIGH,Operator 55 accuracy 0.00% is 98.3pp below their 30-day average (98.33%),2026-06-13T20:22:22.306354
operator_accuracy_drop,DHL-WH-NJ01,2023-04-16,50.0,100.0,50.0,HIGH,Operator 55 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.306390
operator_accuracy_drop,DHL-WH-NJ01,2023-05-03,0.0,98.3333,98.3333,HIGH,Operator 55 accuracy 0.00% is 98.3pp below their 30-day average (98.33%),2026-06-13T20:22:22.306426
operator_accuracy_drop,DHL-WH-NJ01,2023-11-02,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.306461
operator_accuracy_drop,DHL-WH-TX03,2022-05-05,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.307359
operator_accuracy_drop,DHL-WH-TX03,2022-07-08,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.307402
operator_accuracy_drop,DHL-WH-TX03,2022-08-13,0.0,96.6667,96.6667,HIGH,Operator 55 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.307442
operator_accuracy_drop,DHL-WH-TX03,2023-01-05,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.307479
operator_accuracy_drop,DHL-WH-TX03,2023-08-08,0.0,100.0,100.0,HIGH,Operator 55 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.307514
operator_accuracy_drop,DHL-WH-TX03,2023-08-19,0.0,96.6667,96.6667,HIGH,Operator 55 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.307548
operator_accuracy_drop,DHL-WH-TX03,2023-09-08,0.0,93.3333,93.3333,HIGH,Operator 55 accuracy 0.00% is 93.3pp below their 30-day average (93.33%),2026-06-13T20:22:22.307583
operator_accuracy_drop,DHL-WH-IL02,2022-02-22,50.0,100.0,50.0,HIGH,Operator 56 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.308512
operator_accuracy_drop,DHL-WH-NJ01,2022-02-01,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.309404
operator_accuracy_drop,DHL-WH-NJ01,2022-05-05,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.309446
operator_accuracy_drop,DHL-WH-NJ01,2022-07-30,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.309484
operator_accuracy_drop,DHL-WH-NJ01,2022-12-29,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.309521
operator_accuracy_drop,DHL-WH-NJ01,2023-06-20,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.309557
operator_accuracy_drop,DHL-WH-NJ01,2023-11-02,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.309591
operator_accuracy_drop,DHL-WH-TX03,2022-08-24,50.0,100.0,50.0,HIGH,Operator 56 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.310482
operator_accuracy_drop,DHL-WH-TX03,2022-11-12,50.0,100.0,50.0,HIGH,Operator 56 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.310524
operator_accuracy_drop,DHL-WH-TX03,2023-03-26,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.310563
operator_accuracy_drop,DHL-WH-TX03,2023-09-18,0.0,100.0,100.0,HIGH,Operator 56 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.310601
operator_accuracy_drop,DHL-WH-IL02,2022-01-23,50.0,100.0,50.0,HIGH,Operator 57 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.311494
operator_accuracy_drop,DHL-WH-IL02,2022-03-13,0.0,98.3333,98.3333,HIGH,Operator 57 accuracy 0.00% is 98.3pp below their 30-day average (98.33%),2026-06-13T20:22:22.311536
operator_accuracy_drop,DHL-WH-IL02,2022-12-18,0.0,100.0,100.0,HIGH,Operator 57 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.311574
operator_accuracy_drop,DHL-WH-IL02,2023-09-27,0.0,100.0,100.0,HIGH,Operator 57 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.311612
operator_accuracy_drop,DHL-WH-IL02,2023-10-30,0.0,96.6667,96.6667,HIGH,Operator 57 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.311648
operator_accuracy_drop,DHL-WH-IL02,2023-10-31,66.667,93.3333,26.6663,HIGH,Operator 57 accuracy 66.67% is 26.7pp below their 30-day average (93.33%),2026-06-13T20:22:22.311684
operator_accuracy_drop,DHL-WH-NJ01,2022-02-12,0.0,100.0,100.0,HIGH,Operator 57 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.312615
operator_accuracy_drop,DHL-WH-NJ01,2022-03-12,0.0,96.6667,96.6667,HIGH,Operator 57 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.312658
operator_accuracy_drop,DHL-WH-NJ01,2022-05-01,0.0,100.0,100.0,HIGH,Operator 57 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.312707
operator_accuracy_drop,DHL-WH-NJ01,2022-05-07,50.0,96.6667,46.6667,HIGH,Operator 57 accuracy 50.00% is 46.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.312747
operator_accuracy_drop,DHL-WH-NJ01,2023-03-10,0.0,100.0,100.0,HIGH,Operator 57 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.312782
operator_accuracy_drop,DHL-WH-NJ01,2023-07-29,0.0,100.0,100.0,HIGH,Operator 57 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.312817
operator_accuracy_drop,DHL-WH-NJ01,2023-08-29,0.0,96.6667,96.6667,HIGH,Operator 57 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.312853
operator_accuracy_drop,DHL-WH-TX03,2022-05-19,66.667,100.0,33.333,HIGH,Operator 57 accuracy 66.67% is 33.3pp below their 30-day average (100.00%),2026-06-13T20:22:22.313791
operator_accuracy_drop,DHL-WH-TX03,2022-06-02,0.0,98.8889,98.8889,HIGH,Operator 57 accuracy 0.00% is 98.9pp below their 30-day average (98.89%),2026-06-13T20:22:22.313835
operator_accuracy_drop,DHL-WH-TX03,2022-09-21,50.0,100.0,50.0,HIGH,Operator 57 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.313887
operator_accuracy_drop,DHL-WH-TX03,2022-12-14,50.0,100.0,50.0,HIGH,Operator 57 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.313926
operator_accuracy_drop,DHL-WH-TX03,2023-02-14,0.0,100.0,100.0,HIGH,Operator 57 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.313962
operator_accuracy_drop,DHL-WH-IL02,2022-04-18,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.314872
operator_accuracy_drop,DHL-WH-IL02,2023-01-13,50.0,100.0,50.0,HIGH,Operator 58 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.314915
operator_accuracy_drop,DHL-WH-IL02,2023-09-21,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.314955
operator_accuracy_drop,DHL-WH-NJ01,2022-05-20,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.315853
operator_accuracy_drop,DHL-WH-NJ01,2022-06-06,0.0,96.6667,96.6667,HIGH,Operator 58 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.315898
operator_accuracy_drop,DHL-WH-NJ01,2022-08-14,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.315939
operator_accuracy_drop,DHL-WH-NJ01,2023-04-15,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.315977
operator_accuracy_drop,DHL-WH-NJ01,2023-10-03,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.316012
operator_accuracy_drop,DHL-WH-NJ01,2023-10-23,50.0,96.6667,46.6667,HIGH,Operator 58 accuracy 50.00% is 46.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.316049
operator_accuracy_drop,DHL-WH-TX03,2022-03-04,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.316946
operator_accuracy_drop,DHL-WH-TX03,2022-05-14,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.316991
operator_accuracy_drop,DHL-WH-TX03,2022-12-10,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.317030
operator_accuracy_drop,DHL-WH-TX03,2023-04-19,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.317069
operator_accuracy_drop,DHL-WH-TX03,2023-11-23,0.0,100.0,100.0,HIGH,Operator 58 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.317104
operator_accuracy_drop,DHL-WH-IL02,2022-06-05,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.318004
operator_accuracy_drop,DHL-WH-IL02,2022-10-12,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.318047
operator_accuracy_drop,DHL-WH-IL02,2022-11-04,0.0,96.6667,96.6667,HIGH,Operator 59 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.318086
operator_accuracy_drop,DHL-WH-IL02,2023-01-20,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.318130
operator_accuracy_drop,DHL-WH-IL02,2023-05-06,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.318173
operator_accuracy_drop,DHL-WH-IL02,2023-12-29,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.318207
operator_accuracy_drop,DHL-WH-NJ01,2022-02-22,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.319156
operator_accuracy_drop,DHL-WH-NJ01,2022-06-18,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.319199
operator_accuracy_drop,DHL-WH-NJ01,2022-08-11,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.319238
operator_accuracy_drop,DHL-WH-NJ01,2023-03-26,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.319275
operator_accuracy_drop,DHL-WH-NJ01,2023-11-05,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.319311
operator_accuracy_drop,DHL-WH-TX03,2022-05-27,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.320249
operator_accuracy_drop,DHL-WH-TX03,2022-09-13,75.0,100.0,25.0,HIGH,Operator 59 accuracy 75.00% is 25.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.320291
operator_accuracy_drop,DHL-WH-TX03,2022-10-08,50.0,99.1667,49.1667,HIGH,Operator 59 accuracy 50.00% is 49.2pp below their 30-day average (99.17%),2026-06-13T20:22:22.320330
operator_accuracy_drop,DHL-WH-TX03,2023-11-12,0.0,100.0,100.0,HIGH,Operator 59 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.320369
operator_accuracy_drop,DHL-WH-IL02,2022-06-14,50.0,100.0,50.0,HIGH,Operator 60 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.321268
operator_accuracy_drop,DHL-WH-IL02,2022-09-14,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.321311
operator_accuracy_drop,DHL-WH-IL02,2023-01-11,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.321349
operator_accuracy_drop,DHL-WH-IL02,2023-03-05,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.321387
operator_accuracy_drop,DHL-WH-NJ01,2022-08-13,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.322275
operator_accuracy_drop,DHL-WH-NJ01,2023-01-02,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.322317
operator_accuracy_drop,DHL-WH-NJ01,2023-01-22,0.0,96.6667,96.6667,HIGH,Operator 60 accuracy 0.00% is 96.7pp below their 30-day average (96.67%),2026-06-13T20:22:22.322355
operator_accuracy_drop,DHL-WH-NJ01,2023-04-07,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.322393
operator_accuracy_drop,DHL-WH-NJ01,2023-10-12,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.322428
operator_accuracy_drop,DHL-WH-TX03,2022-01-23,50.0,100.0,50.0,HIGH,Operator 60 accuracy 50.00% is 50.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.323317
operator_accuracy_drop,DHL-WH-TX03,2023-05-11,66.667,100.0,33.333,HIGH,Operator 60 accuracy 66.67% is 33.3pp below their 30-day average (100.00%),2026-06-13T20:22:22.323359
operator_accuracy_drop,DHL-WH-TX03,2023-09-21,0.0,100.0,100.0,HIGH,Operator 60 accuracy 0.00% is 100.0pp below their 30-day average (100.00%),2026-06-13T20:22:22.323399
error_rate_spike,DHL-WH-IL02,2023-02-09,3.0,1.0333,2.9032,MEDIUM,Error code 'DAMAGED' occurred 3 times (2.9x the 30-day average of 1.0),2026-06-13T20:22:22.329889
error_rate_spike,DHL-WH-NJ01,2022-04-22,3.0,1.125,2.6667,MEDIUM,Error code 'WRONG_SKU' occurred 3 times (2.7x the 30-day average of 1.1),2026-06-13T20:22:22.337607
error_rate_spike,DHL-WH-NJ01,2023-02-28,3.0,1.0667,2.8125,MEDIUM,Error code 'WRONG_SKU' occurred 3 times (2.8x the 30-day average of 1.1),2026-06-13T20:22:22.337654
error_rate_spike,DHL-WH-NJ01,2023-12-09,3.0,1.1333,2.6471,MEDIUM,Error code 'WRONG_SKU' occurred 3 times (2.6x the 30-day average of 1.1),2026-06-13T20:22:22.337706
